movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype
11302,11302,Bananas,Bananas,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",1971-04-28,/gK11RUXspxqty0Wq6KoV8J0crKO.jpg,/jLm7Wd2n9MZ9hTdWU1TkcFXIdP9.jpg,6.691,800,3.6042,MOVIE
623,623,A Fish Called Wanda,A Fish Called Wanda,"While a diamond advocate attempts to steal a collection of diamonds, troubles arise when he realises he’s not the only one after the collection.",1988-07-15,/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,/6IFTmhNh9kmwd5ix53OdlSphPYl.jpg,7.21,2358,2.2066,MOVIE
583,583,Life of Brian,Life of Brian,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",1979-08-17,/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,/lOrM3OQhHlzEkpF7Ih3GghecrA8.jpg,7.755,4789,4.637,MOVIE
12614,12614,Victor/Victoria,Victor/Victoria,"A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.",1982-04-25,/mCjXcPRM3Rc7gOCGeVrBdPvF2bk.jpg,/tcMG8GQ0m61PWIWkdJfOERrl1sJ.jpg,7.277,440,6.2407,MOVIE
21711,21711,The Candidate,The Candidate,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.",1972-06-29,/6zcDSOe1akUXsc2Q1APfchKcVaI.jpg,/rd6IEzxIx3I066DeXPg4K861f4D.jpg,6.489,180,1.0839,MOVIE
11575,11575,The Great Race,The Great Race,"Professional daredevil and white-suited hero, The Great Leslie, convinces turn-of-the-century auto makers that a race from New York to Paris (westward across America, the Bering Straight and Russia) will help to promote automobile sales. Leslie's arch-rival, the mustached and black-attired Professor Fate vows to beat Leslie to the finish line in a car of Fate's own invention.",1965-07-01,/9rL8GWuFdO3fLXcNV9rZRHskoOn.jpg,/vga7453tBLXDqxeTV2IGUpVgIgk.jpg,7.089,355,1.63,MOVIE
475,475,Bonnie and Clyde,Bonnie and Clyde,"In the 1930s, bored European-American waitress Bonnie Parker falls in love with a European-American ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",1967-08-13,/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg,/fyzSiE8IWezmd3ls1amHNeOkrEf.jpg,7.486,1744,2.1201,MOVIE
11331,11331,The Old Man and the Sea,The Old Man and the Sea,"Santiago is an aging, down-on-his-luck, Cuban fisherman who, after catching nothing for nearly 3 months, hooks a huge Marlin and struggles to land it far out in the Gulf Stream.",1958-10-07,/6Q34dJL6m1vdzAr0jDDKDmNL52e.jpg,/5S916KQ6Wmn0pDFoeknIvpMgL9v.jpg,6.503,159,0.9222,MOVIE
521,521,Dial M for Murder,Dial M for Murder,"When her American lover visits London, a wealthy woman’s jealous husband hatches a plan to murder her and inherit her fortune.",1954-05-29,/4KKiFDvtEusJzqzlwHp7iMceXKS.jpg,/gTsiagZaMjJxr6Q12KfOfC556d6.jpg,8.005,2787,2.1235,MOVIE
88,88,Dirty Dancing,Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",1987-08-21,/9Jw6jys7q9gjzVX5zm1z0gC8gY9.jpg,/6iDQCBUSZKzY8Rnu8ECwl2gXcfG.jpg,7.327,6404,6.0004,MOVIE
500,500,Reservoir Dogs,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",1992-09-02,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,/eohMDv8x1XRSkPdjWv5xsFct4Dj.jpg,8.119,15116,8.2389,MOVIE
792,792,Platoon,Platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",1986-12-19,/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,/xywFHPls3rMTiRtZUhrCghMCsMe.jpg,7.745,4942,6.8238,MOVIE
8491,8491,Weekend at Bernie's,Weekend at Bernie's,"Two young insurance corporation employees try to pretend that their murdered employer is alive by puppeteering his dead body, leading a hitman to attempt to track him down to finish him off.",1989-07-05,/4RtjBkBSqHG46uieHgTtM7oKlpo.jpg,/xbGROemZqyVYrIlMOHKqmV2qmG0.jpg,6.402,1098,1.6376,MOVIE
402,402,Basic Instinct,Basic Instinct,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",1992-03-20,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,/7FRraud59N3s10bbf9bfYjvwx3v.jpg,6.933,4257,5.633,MOVIE
10537,10537,The Doors,The Doors,"The story of the famous and influential 1960s rock band and its lead singer and composer, Jim Morrison.",1991-03-01,/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg,/kGlEhkmFaGUvhBvLvhhq9i9OOXX.jpg,7.112,1553,2.3324,MOVIE
11386,11386,The Crying Game,The Crying Game,"Irish Republican Army member Fergus forms an unexpected bond with Jody, a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude and Maguire. Jody makes Fergus promise he'll visit his girlfriend, Dil, in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",1992-09-02,/ea6HPVTlGa0MmtTrPud0UnP9wh.jpg,/k4ZrvqTWADP1nzgXNSKDNk4xOEB.jpg,6.841,827,1.3365,MOVIE
9504,9504,Glengarry Glen Ross,Glengarry Glen Ross,"Times are tough at Premiere Properties. Shelley ""the machine"" Levene and Dave Moss are veteran salesmen, but only Ricky Roma is on a hot streak. The new Glengarry sales leads could turn everything around, but the front office is holding them back until these ""losers"" prove themselves. Then someone decides to take matters into his own hands, stealing the Glengarry leads and leaving everyone wondering who did it.",1992-09-10,/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,/qukaw3P4MOFNdxjhNpClhT9unr8.jpg,7.328,1548,4.4806,MOVIE
15764,15764,Sophie's Choice,Sophie's Choice,"Stingo, a young writer, moves to Brooklyn in 1947 to begin work on his first novel. As he becomes friendly with Sophie and her lover Nathan, he learns that she is a Holocaust survivor. Flashbacks reveal her harrowing story, from pre-war prosperity to Auschwitz. In the present, Sophie and Nathan's relationship increasingly unravels as Stingo grows closer to Sophie and Nathan's fragile mental state becomes ever more apparent.",1982-12-08,/rZDPbPTFwuKgr5b9jixGFNYkGYt.jpg,/uiUpvnv8zgA2pm1J7tT8DPLxh84.jpg,7.324,911,1.644,MOVIE
601,601,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliott who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliott, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",1982-06-11,/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,/mXLVA0YL6tcXi6SJSuAh9ONXFj5.jpg,7.511,11780,11.8412,MOVIE
25842,25842,A Christmas Carol,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",1938-12-16,/cvr7x3CjBMsHv2GptR0tcFddMSa.jpg,/1e3nb2OYeLIXQ9yYdLb9NZVQmyv.jpg,6.987,150,1.1577,MOVIE
2119,2119,Days of Thunder,Days of Thunder,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",1990-06-27,/8UvcoeMJag8UWGF8sg7eYspzq0Q.jpg,/t61Pj0FsdvM5JSEdzTcbpLM4ZaH.jpg,6.35,1634,3.2695,MOVIE
744,744,Top Gun,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",1986-05-16,/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,/dBgxEkWe17R0AJDAvAhpeVELQx2.jpg,7.059,9311,9.0515,MOVIE
221,221,Rebel Without a Cause,Rebel Without a Cause,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",1955-10-27,/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg,/oaRdRdqahtSvHK6VkOphVwGtPRN.jpg,7.502,1728,1.9115,MOVIE
702,702,A Streetcar Named Desire,A Streetcar Named Desire,"A disturbed, aging Southern belle moves in with her sister for solace — but being face-to-face with her brutish brother-in-law accelerates her downward spiral.",1951-09-18,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,/or90vNrOVnYwi07fYYpQ3pbnjxP.jpg,7.62,1446,1.8714,MOVIE
25750,25750,Children of the Corn IV: The Gathering,Children of the Corn IV: The Gathering,A bright young medical student must solve the frightening mystery that plagues the children of a small Midwestern town.,1996-10-08,/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,/n07PCzyoELbSB397OBEesvdvnat.jpg,4.444,171,0.8307,MOVIE
9305,9305,Microcosmos,Microcosmos : Le peuple de l'herbe,"A documentary of insect life in meadows and ponds, using incredible close-ups, slow motion, and time-lapse photography. It includes bees collecting nectar, ladybugs eating mites, snails mating, spiders wrapping their catch, a scarab beetle relentlessly pushing its ball of dung uphill, endless lines of caterpillars, an underwater spider creating an air bubble to live in, and a mosquito hatching.",1996-09-06,/OPoiGrzNr5FWoczXH5Gs1cReec.jpg,/87NFGpptRN7xnI3VfERAZEwbh7C.jpg,7.592,250,1.1297,MOVIE
37616,37616,Palookaville,Palookaville,"Jerry and his two pals, Russ and Syd, are just looking for some easy money to help them break out of their nowhere lives in their nowhere town. Despite a bungled jewelry store heist which exposes their incompetence as criminals, a fateful event (and an old black-and-white film) convinces them that they can pull off an armored-truck robbery. While they are busy plotting their caper, their dysfunctional families spin out of control, all around them.",1995-09-07,/vmlO5CbUKmqvn5BVtEprxAmNOkp.jpg,/fvD78gniQUBZ4RvRjW35hQZRQMD.jpg,5.75,40,3.1301,MOVIE
21612,21612,The Funeral,The Funeral,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",1996-01-26,/sHbJbr6BvVwRJhliiX1PKPERejO.jpg,/3ON157Dt5FfwOl9LF3tCxVEdKSJ.jpg,6.8,192,0.8447,MOVIE
102461,102461,A Single Girl,La fille seule,"A young Parisian must make major decisions about pregnancy, a job and her boyfriend.",1995-11-29,/8dFs6OW8T8Y1R56U2YdlDDBkUPj.jpg,/gN7EMCouAT0p3BT0Kk5eUMWw07E.jpg,6.0,55,2.6163,MOVIE
36998,36998,The Eighth Day,Le Huitième Jour,"Georges has Down syndrome, living at a mental-institution, Harry is a busy businessman, giving lectures for young aspiring salesmen. He is successful in his business life, but his social life is a disaster since his wife left him and took their two children with her. This weekend his children came by train to meet him, but Harry, working as always, forgot to pick them up. Neither his wife or his children want to see him again and he is driving around on the country roads, anguished and angry. He almost runs over Georges, on the run from the institution since everybody else went home with their parents except him, whose mother is dead. Harry tries to get rid of Georges but he won't leave his new friend. Eventually a special friendship forms between the two of them, a friendship which makes Harry a different person.",1996-05-22,/cgpJTvFcd0NJyJRTKYaBoLMuqdW.jpg,/rQ0XmwWp9dwhnXNPlm6wN17mxoi.jpg,7.342,307,4.0063,MOVIE
116844,116844,Drunks,Drunks,"At the beginning of a nightly Alcoholics Anonymous meeting, Jim seems particularly troubled. His sponsor encourages him to talk that night, the first time in seven months, so he does - and leaves the meeting right after. As Jim wanders the night, searching for some solace in his old stomping grounds, bars and parks where he bought drugs, the meeting goes on, and we hear the stories of survivors and addicts - some, like Louis, who claim to have wandered in looking for choir practice, who don't call themselves alcoholic, and others, like Joseph, whose drinking almost caused the death of his child - as they talk about their lives at the meeting",1997-03-14,/lY5E0rjsgzlxUyMtUZRlzwHqLTA.jpg,/q90O3NbVXwiaFElkPmr3FYjpBV3.jpg,2.667,9,3.6695,MOVIE
1630,1630,The People vs. Larry Flynt,The People vs. Larry Flynt,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his girlie magazine and how it changes into a battle to protect the freedom of speech for all people.",1996-12-25,/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg,/7NzsBCM8cj53yLEPWYhN0YfGZG.jpg,6.969,1208,1.3988,MOVIE
26626,26626,Glory Daze,Glory Daze,"Jack, a soon-to-be graduate, finds he's having a difficult time letting go of the college life -- and decides maybe he doesn't have to. Also questioning whether there's life after college are Jack's roommates: Rob, who fears domestication; comic-strip artist Mickey, who's shy around girls; intellectual party animal Slosh; and perpetual student Dennis.",1995-10-01,/b8MK8miHWEVnTWkBH5GkFDXgm93.jpg,/uL6iefpXZaXYYYiZ7cYuzGZ1X0Z.jpg,5.1,50,0.7619,MOVIE
124837,124837,A Perfect Candidate,A Perfect Candidate,"The filmmakers follow Oliver North's unsuccessful 1994 bid for a Virginia Senate seat, focusing on North's campaign strategist, Mark Goodin, and a Washington Post reporter. Mudslinging ensues.",1996-06-19,/91XMadgfU6scOPYsDW8v4VJuJF3.jpg,,5.6,7,0.1263,MOVIE
11816,11816,On Golden Pond,On Golden Pond,"For Norman and Ethel Thayer, this summer on golden pond is filled with conflict and resolution. When their daughter Chelsea arrives, the family is forced to renew the bonds of love and overcome the generational friction that has existed for years.",1981-12-04,/ic4f03J6pnf9cpQmVDABFhUpbCU.jpg,/j5cE2YUjyzEeRgWHuO2ccDL5Wps.jpg,7.257,500,1.8348,MOVIE
11843,11843,The Return of the Pink Panther,The Return of the Pink Panther,The famous Pink Panther jewel has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources – himself and his Asian manservant – to reveal the identity of 'The Phantom'.,1975-05-21,/rfuqs7qnYc2SkB2FSxeWH7qDAMP.jpg,/mF5Xb4zfHV4G04dilPGA4Dz1h5x.jpg,6.786,659,1.3188,MOVIE
10379,10379,Drop Dead Fred,Drop Dead Fred,"An unhappy housewife gets a lift from the return of her imaginary childhood friend, Drop Dead Fred.",1991-04-19,/v2kadCRcRdq8a0aRbQg4yVk3Xmd.jpg,/h8EZTu4ZqzTsXWo7N14t8qEj3gN.jpg,5.834,389,1.6505,MOVIE
2756,2756,The Abyss,The Abyss,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",1989-08-09,/2dCit3XAtv9KWCJvRKdPkJ0FAkH.jpg,/mW6XzxelLY8T2oW2NjciG9LpZT5.jpg,7.336,3316,4.8479,MOVIE
790,790,The Fog,The Fog,"Strange things begin to occur as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.",1980-02-01,/12EeSboRofP3CI4SPmMFNNXCbtY.jpg,/pAOLiapALC7Q5pcCPDTA6P9pRuv.jpg,6.727,1689,3.0447,MOVIE
1103,1103,Escape from New York,Escape from New York,"In a world ravaged by crime, the entire island of Manhattan has been converted into a walled prison where brutal prisoners roam free. After the US president crash-lands inside, war hero Snake Plissken has 24 hours to bring him back.",1981-05-23,/vH9llaphjAssRGi0k7e75tD40Ce.jpg,/aJsO6ek1ax2qDU8qJzB0HKBMHyA.jpg,7.052,3425,4.5445,MOVIE
11298,11298,The Howling,The Howling,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",1981-01-21,/nRTonikdpMUYr3y3RXESLBhRUov.jpg,/mv4fsd6dzuHynHkOtYgfOOYEBVy.jpg,6.583,863,1.5973,MOVIE
4480,4480,Jean de Florette,Jean de Florette,"In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.",1986-08-27,/atjyDRdOnOi2S28X3mNtJ7CQmFj.jpg,/qNBxyt60hnzBRSHo1uRkRU34fYE.jpg,7.695,599,3.5923,MOVIE
4481,4481,Manon of the Spring,Manon des sources,"In this, the sequel to Jean de Florette, Manon has grown into a beautiful young shepherdess living in the idyllic Provencal countryside. She plots vengeance on the men who greedily conspired to acquire her father's land years earlier.",1986-11-19,/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg,/3ejcvnHxMFfCbnFi736cXi1ChH1.jpg,7.58,553,1.5683,MOVIE
10765,10765,The People Next Door,The People Next Door,The People Next Door is an American situation comedy which aired briefly on CBS as part of its Fall 1989 schedule.,1989-09-18,/tbS4ZUJXD5ENNBj2vnpHh9VRAS1.jpg,,5.0,1,0.4045,SERIES
762,762,Monty Python and the Holy Grail,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",1975-04-03,/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,7.8,6237,4.4871,MOVIE
44497,44497,Hustler White,Hustler White,"Reminiscent of Sunset Boulevard, the action is transposed from the silver screen's old backlots to contemporary male prostitution and the pornographic industry.",1996-10-30,/pJef3yLy953wYtL1mrxQbEOpvnL.jpg,/SC1rW5DLMX6tzKL2JyBe03fSa6.jpg,5.2,37,9.4326,MOVIE
99479,99479,Entertaining Angels: The Dorothy Day Story,Entertaining Angels: The Dorothy Day Story,"The firebrand reporter, feminist and philanthropist Dorothy Day co-founds The Catholic Worker with Peter Maurin, an eccentric philosopher.",1996-09-27,/jYDSEJYcvSI0LzwIEP1JWMMAbWh.jpg,,4.8,6,0.3548,MOVIE
124829,124829,The Line King: The Al Hirschfeld Story,The Line King: The Al Hirschfeld Story,"The childhood, adolescence, and incredible adult years of Al Hirschfeld, celebrated creator of thousands of line drawings of famous people - many in the entertainment industry - over a span of more than sixty years. He is still drawing in his nineties. His interesting domestic life, political, and cultural views are highlights. In addition, he talks about himself a bit - seriously and lightly.(At one point he he claims that his only form of exercise has been to live in his Manhattan townhouse: stairs). He drives his car around Manhattan - an adventure in itself. Brief interviews with, and reminiscences of many friends and associates.",1996-09-27,/msLmn8QJLKpG8GHwbSbvX6iYmoB.jpg,,7.0,5,0.1684,MOVIE
10548,10548,When We Were Kings,When We Were Kings,"It's 1974. Muhammad Ali is 32 and thought by many to be past his prime. George Foreman is ten years younger and the heavyweight champion of the world. Promoter Don King wants to make a name for himself and offers both fighters five million dollars apiece to fight one another, and when they accept, King has only to come up with the money. He finds a willing backer in Mobutu Sese Suko, the dictator of Zaire, and the ""Rumble in the Jungle"" is set, including a musical festival featuring some of America's top black performers, like James Brown and B.B. King.",1996-10-25,/yBkZK1JZOOJ3q5Jj1H9UP9T8YuV.jpg,/3n3Wo9hPpipFqUXCNiftVyXSw13.jpg,7.5,244,0.856,MOVIE
531,531,The Wrong Trousers,The Wrong Trousers,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno trousers created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.",1993-12-17,/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg,/9AbessEz2YKjmPtYKATDeYRW3Px.jpg,7.81,1124,1.6621,MOVIE
4483,4483,The Return of Martin Guerre,Le Retour de Martin Guerre,"Village of Artigat, southern France, summer 1542, during the reign of Francis I. Martin Guerre and Bertrande de Rols marry. A few years later, accused of having committed a robbery, Martin suddenly disappears. When, almost a decade later, a man arrives in Artigat claiming to be Martin, the Guerre family recognizes him as such; but doubts soon arise about his true identity.",1982-05-14,/wNMjsqJYUt79YYwdO43OF7mpAKV.jpg,/oGxd81RKZhc7rdinCQMUOdi5I97.jpg,6.7,215,0.7754,MOVIE
18919,18919,Faust,Lekce Faust,"A very free adaptation of Marlowe's ""Doctor Faustus"", Goethe's ""Faust"" and various other treatments of the old legend of the man who sold his soul to the devil. A nondescript man is lured by a strange map into a sinister puppet theatre, where he finds himself immersed in an indescribably weird version of the play, blending live actors, clay animation and giant puppets.",1994-09-10,/pyCHHLEdRJPx0BD22n9Cs7B78Wp.jpg,/qiGF1b2vH38WRWQooLp3q9LS7m2.jpg,7.407,75,3.3685,MOVIE
61461,61461,The Children Are Watching Us,I bambini ci guardano,"In his first collaboration with renowned screenwriter and longtime partner Cesare Zavattini, Vittorio De Sica examines the cataclysmic consequences of adult folly on an innocent child. Heralding the pair’s subsequent work on some of the masterpieces of Italian neorealism, The Children Are Watching Us is a vivid, deeply humane portrait of a family’s disintegration.",1943-10-27,/vEkp2FoxUFpCGeioWdUS4wb7ezh.jpg,/jlUSRGkcPDNYAhxlezdohFHrDCa.jpg,7.568,88,1.2722,MOVIE
659,659,The Tin Drum,Die Blechtrommel,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.",1979-05-02,/tm408GMyQqfqFJ7MKCkwc5uQ3wi.jpg,/uZJjc4hMgckb3H3tVkTmbmcBhIT.jpg,6.94,518,8.6415,MOVIE
30892,30892,The Ruling Class,The Ruling Class,"When the Earl of Gurney dies in a cross-dressing accident, his schizophrenic son, Jack, inherits the Gurney estate. Jack is not the average nobleman; he sings and dances across the estate and thinks he is Jesus reincarnated. Believing that Jack is mentally unfit to own the estate, the Gurney family plots to steal Jack's inheritance. As their outrageous schemes fail, the family strives to cure Jack of his bizarre behavior, with disastrous results.",1972-05-24,/29EZjwr3jDFWtdj9Lpq2BtCvKga.jpg,/aorPWXGPhteM64CwNoDAM1NYVaJ.jpg,6.4,93,0.6001,MOVIE
86369,86369,Mina Tannenbaum,Mina Tannenbaum,The film tells the story of two girls who are of totally different character. They know each other since their childhood and were friends until they became teenagers. But growing up and becoming adults they go different ways.,1994-03-02,/hx9ocZaXDjXyo5VkPaSvtiTmIlL.jpg,/wPQjrRYYzgIlyHY10Mo9PFj7i7R.jpg,6.3,19,3.7518,MOVIE
38554,38554,Dear God,Dear God,"A judge gives con-man Tom Turner a choice—a jail sentence, or a year of honest work. But when he gets a job in the U.S. Post Office's dead letter office, he starts a Good Samaritan con by answering letters written to God. His seemingly virtuous work inspires his co-workers to do the same, but their good deeds are frowned upon by the postmaster general—and the cops.",1996-11-01,/mHc6hY6Rv7S7kS50vW2vVdHWG79.jpg,/a7eFsqP9BDvn0JWtNuCrPTb1pyn.jpg,5.5,61,0.8554,MOVIE
36555,36555,Best of the Best 3: No Turning Back,Best of the Best 3: No Turning Back,A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,1995-05-17,/kUZ2Hbj2Gjpou5uQVzgqh2ELZiK.jpg,/vVCzDbzkrM69JBU2ZH799grylmH.jpg,5.5,78,0.7166,MOVIE
10608,10608,Bob Roberts,Bob Roberts,"Millionaire conservative Bob Roberts launches an insurgent campaign against incumbent senator Brickley Paiste, firing up crowds at his rallies by singing '60s-style acoustic folk songs with lyrics espousing far-right conservative social and economic views.",1992-09-04,/j4PokuSIrmbN5oCR54D8kiI0U6a.jpg,/lyTh10IP4bNVYp3G7cWBac76OYb.jpg,6.52,173,1.0657,MOVIE
11216,11216,Cinema Paradiso,Nuovo Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",1988-11-17,/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,/zoVeIgKzGJzpdG6Gwnr7iOYfIMU.jpg,8.427,4716,4.8406,MOVIE
7452,7452,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover","When churlish mobster Albert Spica acquires an upscale French restaurant in London, he dines there nightly, effectively scaring off the clientele with his bad manners. His wife, Georgina, is especially disgusted by him, and soon begins an affair with regular guest Michael. Despite their best efforts to keep it secret, Spica learns about their trysts, and he plots a terrible revenge.",1989-10-13,/fNkl7o1VQQqy1nEX9x56CDHULmr.jpg,/tiJ6FupEHWyK5w7uSH5Hsje3B0V.jpg,7.32,687,4.0867,MOVIE
892,892,Delicatessen,Delicatessen,"In a post-apocalyptic world, the residents of an apartment above the butcher shop receive an occasional delicacy of meat, something that is in low supply. A young man new in town falls in love with the butcher's daughter, which causes conflicts in her family, who need the young man for other business-related purposes.",1991-04-17,/gNtOgQHxE5B8e08zuNRAdDpmK5Z.jpg,/A3qvUUd36LUF5sfPYOHEd3ahDp2.jpg,7.303,1585,7.2513,MOVIE
1600,1600,The Double Life of Véronique,La Double Vie de Véronique,"Véronique is a beautiful young French woman who aspires to be a renowned singer; Weronika lives in Poland, has a similar career goal and looks identical to Véronique, though the two are not related. The film follows both women as they contend with the ups and downs of their individual lives, with Véronique embarking on an unusual romance with Alexandre Fabbri, a puppeteer who may be able to help her with her existential issues.",1991-05-15,/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,/vjsFyeCf5W5rxCFpS9MIAEZJkIG.jpg,7.499,871,1.2115,MOVIE
26561,26561,Enchanted April,Enchanted April,"When married British women Rose Arbuthnot and Lottie Wilkins decide to take a break from their respective spouses, they stay at a castle in Italy for a quiet holiday. Joining the ladies is Caroline Dester, a young socialite, and Mrs. Fisher, an older aristocrat. Liberated from their daily routines, the four women ease into life in rural Italy, and each finds herself transformed by the experience.",1991-11-27,/b4Jrg23Q3y7p8GS7aMnPdFiEcnP.jpg,/hjkAO8GDwipwEL3gyItLxrfiIsw.jpg,6.703,74,1.5266,MOVIE
975,975,Paths of Glory,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,1957-10-25,/p7OHwomA8UOhe3EhckF2IetBTh9.jpg,/eTZkq5tI58Ec76AwPf1HOUoKtky.jpg,8.258,3190,3.1472,MOVIE
18129,18129,The Grifters,The Grifters,"A small-time conman has his loyalties torn between his estranged mother and his new girlfriend, both of whom are high-stakes grifters with their own angles to play.",1990-08-08,/zMpGfkiDIdg5bB7WGcAT3Fdrfpt.jpg,/i8vHWue4YFBQPI4wsnnBJq2RQV9.jpg,6.493,455,1.0782,MOVIE
